2015-03-25 13:21:30.3906|INFO|thread:13|SoftwareUpdateViewModel|Checking for new version
2015-03-25 13:21:20.1210|INFO|thread: 1|CommandLineHandler|Parsing command line arguments:C:\Users\Russell\AppData\Local\Apps\2.0\EK96Y4D4.3LV\Y2Y945TV.4KX\gith..tion_317444273a93ac29_0002.000c_8e56c2f0a26792d4\GitHub.exe
2015-03-25 13:21:20.1320|INFO|thread: 1|AppInstanceCommunicator|Starting up as master instance of GitHub for Windows
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| #########################################
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| GitHub for Windows started. VERSION: 2.12.0.2
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| Build version: eab98e48e972fba682af096113fa05e23a5c998a
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***************************************
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***                                 ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***                                 ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***        Have a problem?          ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***    Email support@github.com     ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***      and include this file      ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***                                 ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***                                 ***
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ***************************************
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| OS Version: Windows 7 Service Pack 1 6.1.7601.65536 amd64
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| CLR Version: 4.0.30319.34209
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| Current culture: en-US
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| Terminal Services session: no
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| Location: C:\Users\Russell\AppData\Local\Apps\2.0\EK96Y4D4.3LV\Y2Y945TV.4KX\gith..tion_317444273a93ac29_0002.000c_8e56c2f0a26792d4\GitHub.exe
2015-03-25 13:21:20.1600|INFO|thread: 4|StartupLogging| ActivationUri: https://github-windows.s3.amazonaws.com/GitHub.application
2015-03-25 13:21:20.1840|INFO|thread: 4|GitEnvironment|Process set up with this SSH Agent info: 1868:/tmp/ssh-usXWzq9nT3e0/agent.6620
2015-03-25 13:21:20.1840|INFO|thread: 4|GitEnvironment|PATH is C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Russell\AppData\Local\Apps\2.0\EK96Y4D4.3LV\Y2Y945TV.4KX\gith..tion_317444273a93ac29_0002.000c_8e56c2f0a26792d4;C:\Users\Russell\AppData\Local\GitHub\hawser-amd64_0.4.2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\AMD APP\bin\x86_64;C:\Program Files (x86)\AMD APP\bin\x86;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Common Files\Microsoft Shared\Windows Live;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files (x86)\Common Files\Teleca Shared;C:\Program Files (x86)\Common Files\Roxio Shared\DLLShared\;C:\Program Files (x86)\Common Files\Roxio Shared\Game1X\DLLShared\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\Microsoft\Web Platform Installer\;C:\Program Files (x86)\Microsoft ASP.NET\ASP.NET Web Pages\v1.0\;C:\Program Files (x86)\Windows Kits\8.0\Windows Performance Toolkit\;C:\Program Files\Microsoft SQL Server\110\Tools\Binn\;C:\Program Files (x86)\Autodesk\Backburner\;C:\Program Files (x86)\Microsoft SDKs\TypeScript\1.0\;C:\Program Files\Microsoft SQL Server\120\Tools\Binn\;C:\Program Files\Common Files\Microsoft Shared\Windows Live;c:\Users\Russell\AppData\Local\atom\bin;C:\Users\Russell\AppData\Local\atom\bin
2015-03-25 13:21:20.1840|INFO|thread: 4|StartupLogging| =====================================================
2015-03-25 13:21:20.1840|INFO|thread: 4|StartupLogging|  DIAGNOSTICS                                        |
2015-03-25 13:21:20.1840|INFO|thread: 4|StartupLogging| =====================================================
2015-03-25 13:21:20.1880|INFO|thread: 4|StartupLogging| Git Extracted: 'True:
2015-03-25 13:21:20.1880|INFO|thread: 4|StartupLogging| PortableGit Dir Exists: 'C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad'
2015-03-25 13:21:20.1880|INFO|thread: 4|StartupLogging| Git Executable Exists: 'C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe'
2015-03-25 13:21:20.1880|INFO|thread: 1|HardwareRenderingHelper|Your video card appears to support hardware rendering. If this isn't the case and you see glitches
2015-03-25 13:21:20.1880|INFO|thread: 1|HardwareRenderingHelper|set the GH_FORCE_SW_RENDERING environment variable to 1
2015-03-25 13:21:20.1880|ERROR|thread: 4|StartupLogging| MISSING PATH!!: 'C:\Program Files (x86)\AMD APP\bin\x86'
2015-03-25 13:21:20.1880|ERROR|thread: 4|StartupLogging| MISSING PATH!!: 'C:\Program Files (x86)\Common Files\Roxio Shared\DLLShared\'
2015-03-25 13:21:20.1880|ERROR|thread: 4|StartupLogging| MISSING PATH!!: 'C:\Program Files (x86)\Common Files\Roxio Shared\Game1X\DLLShared\'
2015-03-25 13:21:20.1880|INFO|thread: 4|StartupLogging| ----------------------------------------------------
2015-03-25 13:21:20.1880|INFO|thread: 4|StartupLogging| PATH: C:\ProgramData\Oracle\Java\javapath;C:\Program Files (x86)\AMD APP\bin\x86_64;C:\Program Files (x86)\AMD APP\bin\x86;C:\Program Files (x86)\NVIDIA Corporation\PhysX\Common;C:\Program Files\Common Files\Microsoft Shared\Windows Live;C:\Windows\system32;C:\Windows;C:\Windows\System32\Wbem;C:\Windows\System32\WindowsPowerShell\v1.0\;C:\Program Files (x86)\ATI Technologies\ATI.ACE\Core-Static;C:\Program Files (x86)\QuickTime\QTSystem\;C:\Program Files (x86)\Common Files\Teleca Shared;C:\Program Files (x86)\Common Files\Roxio Shared\DLLShared\;C:\Program Files (x86)\Common Files\Roxio Shared\Game1X\DLLShared\;C:\Program Files\Common Files\Autodesk Shared\;C:\Program Files\Microsoft\Web Platform Installer\;C:\Program Files (x86)\Microsoft ASP.NET\ASP.NET Web Pages\v1.0\;C:\Program Files (x86)\Windows Kits\8.0\Windows Performance Toolkit\;C:\Program Files\Microsoft SQL Server\110\Tools\Binn\;C:\Program Files (x86)\Autodesk\Backburner\;C:\Program Files (x86)\Microsoft SDKs\TypeScript\1.0\;C:\Program Files\Microsoft SQL Server\120\Tools\Binn\;C:\Program Files\Common Files\Microsoft Shared\Windows Live;c:\Users\Russell\AppData\Local\atom\bin;C:\Users\Russell\AppData\Local\atom\bin
2015-03-25 13:21:20.2240|INFO|thread: 4|StartupLogger|Proxy information: (None)
2015-03-25 13:21:20.2240|INFO|thread: 4|StartupLogger|Couldn't fetch creds for proxy
2015-03-25 13:21:20.3411|INFO|thread: 1|App|Checking whether application is network deployed.
2015-03-25 13:21:20.3731|INFO|thread: 1|ClickOnceAppIconHelper|Updating registry with our application icon 'C:\Users\Russell\AppData\Local\Apps\2.0\EK96Y4D4.3LV\Y2Y945TV.4KX\gith..tion_317444273a93ac29_0002.000c_8e56c2f0a26792d4\Images\App.ico'
2015-03-25 13:21:20.6301|INFO|thread: 4|PortablePackageManager|Already extracted PortableGit.7z, returning 100%
2015-03-25 13:21:20.6881|INFO|thread: 4|MsysGitCertificateInstaller|Found certificate cache, loaded 162 certificates
2015-03-25 13:21:20.6881|INFO|thread: 4|MsysGitCertificateInstaller|Created certificate bundle with 190 entries
2015-03-25 13:21:21.5311|INFO|thread: 1|CommandLineToolsExtractor|Portable Git and GitMedia are already extracted
2015-03-25 13:21:21.5311|INFO|thread: 1|GitClient|Installing git media filters
2015-03-25 13:21:21.5581|INFO|thread: 1|GitEnvironment|Process set up with this SSH Agent info: 1868:/tmp/ssh-usXWzq9nT3e0/agent.6620
2015-03-25 13:21:21.5581|INFO|thread: 1|GitEnvironment|PATH is C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\cmd;C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin;C:\Users\Russell\AppData\Local\Apps\2.0\EK96Y4D4.3LV\Y2Y945TV.4KX\gith..tion_317444273a93ac29_0002.000c_8e56c2f0a26792d4;C:\Users\Russell\AppData\Local\GitHub\hawser-amd64_0.4.2;C:\Program Files (x86)\MSBuild\12.0\bin;C:\Windows\System32
2015-03-25 13:21:21.5671|INFO|thread: 1|ProcessWrapper|Starting: Process - FileName: 'C:\Users\Russell\AppData\Local\GitHub\PortableGit_c2ba306e536fdf878271f7fe636a147ff37326ad\bin\git.exe', Args: 'hawser init ', Working Directory: C:\Users\Russell\AppData\Local\Temp\
2015-03-25 13:21:21.5671|INFO|thread: 1|ReactiveScreen|Activating GitHub.ViewModels.ShellViewModel.
2015-03-25 13:21:21.5671|INFO|thread: 1|ReactiveScreen|Activating GitHub.ViewModels.DashboardViewModel.
